sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
135, 476622671, -157.6377410888672, -76.71990966796875, -155.6867218017578, 9.924795150756836, -0.702728271484375, -1.2918041944503784, 3.506896734237671, 8.604872703552246, 0.9285674095153809, 
136, 476631004, -157.49488830566406, -76.78855895996094, -155.79251098632812, 9.887712478637695, -0.6994072794914246, -1.2919672727584839, 3.577885866165161, 9.59405517578125, 0.9588049054145813, 
137, 476639337, -157.29344177246094, -76.8624038696289, -155.96792602539062, 9.911370277404785, -0.705676257610321, -1.2775285243988037, 3.6351726055145264, 10.3701810836792, 1.098825216293335, 
138, 476647670, -157.11224365234375, -76.94583892822266, -156.11187744140625, 9.91474437713623, -0.6932092905044556, -1.2899699211120605, 3.8081588745117188, 11.376142501831055, 1.1219933032989502, 
139, 476656003, -156.87997436523438, -77.03323364257812, -156.31692504882812, 9.901165008544922, -0.6944538950920105, -1.320124626159668, 3.8487441539764404, 12.151958465576172, 1.0848143100738525, 
140, 476664336, -156.6322784423828, -77.12620544433594, -156.53768920898438, 9.939290046691895, -0.7102281451225281, -1.3289645910263062, 3.8622426986694336, 12.9284029006958, 1.111632227897644, 
141, 476672669, -156.40054321289062, -77.22808074951172, -156.7331085205078, 9.94286823272705, -0.713154137134552, -1.3462483882904053, 3.9462318420410156, 13.72618293762207, 1.2698001861572266, 
142, 476681002, -156.1464080810547, -77.33757781982422, -156.9496307373047, 9.916863441467285, -0.7230409979820251, -1.3903707265853882, 4.036957740783691, 14.61617660522461, 1.3346811532974243, 
143, 476689335, -155.845947265625, -77.4468002319336, -157.2230987548828, 9.919432640075684, -0.7187044024467468, -1.4019283056259155, 3.9780707359313965, 15.222466468811035, 1.2996922731399536, 
144, 476697668, -155.56231689453125, -77.56562042236328, -157.47216796875, 9.893671989440918, -0.6773322224617004, -1.4165211915969849, 4.065185070037842, 15.772223472595215, 1.3407773971557617, 
145, 476706001, -155.2267303466797, -77.68233489990234, -157.7793731689453, 9.88853931427002, -0.6989173293113708, -1.4576733112335205, 4.207215785980225, 16.356178283691406, 1.4427732229232788, 
146, 476714334, -154.91009521484375, -77.81019592285156, -158.0606231689453, 9.897339820861816, -0.6976267695426941, -1.4520543813705444, 4.215642929077148, 16.9449462890625, 1.3450804948806763, 
