sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
59, 672511537, -35.38216781616211, -85.24754333496094, 144.63246154785156, 9.803566932678223, -0.37846189737319946, -0.4380638897418976, 3.24411940574646, 1.1349409818649292, 1.2584528923034668, 
60, 672519870, -36.18157958984375, -85.33570098876953, 145.4563446044922, 9.807913780212402, -0.3877447545528412, -0.4304491877555847, 3.179521083831787, -0.10249535739421844, 1.217854380607605, 
61, 672528203, -36.32761764526367, -85.33704376220703, 145.62918090820312, 9.80982494354248, -0.3974097669124603, -0.4433974325656891, 3.1516780853271484, -1.0507087707519531, 1.272822618484497, 
62, 672536536, -37.28120803833008, -85.43653869628906, 146.606689453125, 9.811519622802734, -0.3962705135345459, -0.4567042589187622, 3.0667154788970947, -2.270458459854126, 1.199540138244629, 
63, 672544869, -37.571231842041016, -85.45287322998047, 146.92242431640625, 9.81432056427002, -0.39149606227874756, -0.42313966155052185, 2.971149206161499, -3.3027126789093018, 1.2096322774887085, 
64, 672553202, -38.697227478027344, -85.56226348876953, 148.07278442382812, 9.809000968933105, -0.37124621868133545, -0.4297768473625183, 3.059774160385132, -4.360067844390869, 1.178152322769165, 
65, 672561535, -39.14642333984375, -85.59264373779297, 148.5482177734375, 9.82772445678711, -0.3815976679325104, -0.40720656514167786, 2.981804132461548, -5.508302688598633, 1.1429839134216309, 
66, 672569868, -40.48149108886719, -85.7119369506836, 149.90725708007812, 9.81900405883789, -0.3930225074291229, -0.43329209089279175, 2.9635672569274902, -6.58084774017334, 1.1280510425567627, 
67, 672578201, -41.12520217895508, -85.75480651855469, 150.57650756835938, 9.809954643249512, -0.38488635420799255, -0.42481207847595215, 2.848482131958008, -7.710819244384766, 1.1641156673431396, 
68, 672586534, -42.71208953857422, -85.88143920898438, 152.18838500976562, 9.822607040405273, -0.387001097202301, -0.43786293268203735, 3.025989294052124, -8.72565746307373, 1.1334044933319092, 
69, 672594867, -43.560001373291016, -85.93505096435547, 153.0635528564453, 9.818323135375977, -0.3981224596500397, -0.40682947635650635, 3.013310194015503, -9.721307754516602, 1.0755163431167603, 
70, 672603200, -45.43599319458008, -86.06637573242188, 154.96482849121094, 9.824380874633789, -0.38960155844688416, -0.4388982951641083, 3.004601240158081, -10.752100944519043, 1.0665513277053833, 
71, 672611533, -46.55289840698242, -86.12930297851562, 156.1096954345703, 9.829689979553223, -0.3861581087112427, -0.41161248087882996, 3.049912691116333, -11.861811637878418, 1.0735950469970703, 
72, 672619866, -48.78710174560547, -86.262939453125, 158.36874389648438, 9.83726978302002, -0.37169328331947327, -0.434001624584198, 2.8968935012817383, -12.791532516479492, 1.0271822214126587, 
73, 672628199, -50.21095275878906, -86.33238220214844, 159.819580078125, 9.83359146118164, -0.38960111141204834, -0.4007323682308197, 2.866054058074951, -13.838720321655273, 0.9831001162528992, 
