sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
78, 245810363, -177.52149963378906, -80.56004333496094, -136.25885009765625, 9.872323989868164, -0.7799667119979858, -1.5749084949493408, 4.747893333435059, -1.9968090057373047, 13.639056205749512, 
79, 245818696, -176.76434326171875, -80.53722381591797, -136.9860076904297, 9.883479118347168, -0.7820572257041931, -1.537537932395935, 4.7578582763671875, -2.01873517036438, 14.326364517211914, 
80, 245827029, -175.49732971191406, -80.5111312866211, -138.19822692871094, 9.867419242858887, -0.7822784185409546, -1.560302495956421, 4.893817901611328, -1.9894580841064453, 15.112208366394043, 
81, 245835362, -174.6729736328125, -80.48291015625, -138.99172973632812, 9.86424446105957, -0.8008316159248352, -1.5829015970230103, 4.968150615692139, -2.03825306892395, 15.827025413513184, 
82, 245843695, -173.3641815185547, -80.447509765625, -140.24620056152344, 9.878812789916992, -0.7914601564407349, -1.5643409490585327, 5.075014114379883, -2.106131076812744, 16.56794548034668, 
83, 245852028, -172.48081970214844, -80.41249084472656, -141.09823608398438, 9.89429759979248, -0.778121829032898, -1.5679794549942017, 5.149857997894287, -2.0745229721069336, 17.25035858154297, 
84, 245860361, -171.146484375, -80.36763000488281, -142.3778533935547, 9.878544807434082, -0.7796762585639954, -1.5488784313201904, 5.282924652099609, -2.167656183242798, 17.80559730529785, 
85, 245868694, -170.21905517578125, -80.324462890625, -143.27357482910156, 9.887612342834473, -0.7597959041595459, -1.5583252906799316, 5.286049842834473, -2.2035934925079346, 18.484352111816406, 
86, 245877027, -168.87168884277344, -80.27025604248047, -144.56390380859375, 9.897472381591797, -0.7786518335342407, -1.5356662273406982, 5.371165752410889, -2.148035764694214, 18.916488647460938, 
87, 245885360, -167.91114807128906, -80.22000885009766, -145.49205017089844, 9.897407531738281, -0.7596904635429382, -1.5431424379348755, 5.4543352127075195, -2.1128931045532227, 19.54744529724121, 
88, 245893693, -166.55899047851562, -80.15518188476562, -146.78916931152344, 9.906511306762695, -0.7546398639678955, -1.528537392616272, 5.504129409790039, -2.2378652095794678, 19.9821720123291, 
89, 245902026, -165.5736541748047, -80.09619140625, -147.74209594726562, 9.907057762145996, -0.7246299982070923, -1.553037166595459, 5.5468292236328125, -2.142529249191284, 20.576374053955078, 
90, 245910359, -164.2294921875, -80.02192687988281, -149.02987670898438, 9.918691635131836, -0.7528886198997498, -1.559581995010376, 5.573416709899902, -2.18323016166687, 20.882102966308594, 
91, 245918692, -163.23681640625, -79.95411682128906, -149.98841857910156, 9.919303894042969, -0.7361632585525513, -1.5544995069503784, 5.796311855316162, -2.218526601791382, 21.312191009521484, 
92, 245927025, -161.91073608398438, -79.87078857421875, -151.25856018066406, 9.910783767700195, -0.7295283079147339, -1.5874054431915283, 5.738064765930176, -2.0705275535583496, 21.62404441833496, 
93, 245935358, -160.9215850830078, -79.79656982421875, -152.21417236328125, 9.892043113708496, -0.7303397059440613, -1.5336230993270874, 5.774360179901123, -2.0019326210021973, 21.85252571105957, 
94, 245943691, -159.62648010253906, -79.70392608642578, -153.45126342773438, 9.91241455078125, -0.7086761593818665, -1.5473402738571167, 5.793981075286865, -2.0599236488342285, 22.20456886291504, 
95, 245952024, -158.64759826660156, -79.62149810791016, -154.3960723876953, 9.905815124511719, -0.7323161959648132, -1.5242488384246826, 5.872924327850342, -2.0041611194610596, 22.354001998901367, 
96, 245960357, -157.38812255859375, -79.52120208740234, -155.5991668701172, 9.90713119506836, -0.7260460257530212, -1.5444097518920898, 5.831402778625488, -1.915177345275879, 22.686267852783203, 
97, 245968690, -156.4296417236328, -79.43141174316406, -156.52349853515625, 9.908061027526855, -0.7158605456352234, -1.49689781665802, 5.902713298797607, -1.9708367586135864, 22.67525291442871, 
98, 245977023, -155.22531127929688, -79.32410430908203, -157.67005920410156, 9.897811889648438, -0.6878731846809387, -1.4956568479537964, 5.80064058303833, -1.8988094329833984, 22.783729553222656, 
99, 245985356, -154.29161071777344, -79.22926330566406, -158.57115173339844, 9.873677253723145, -0.697162389755249, -1.4889631271362305, 5.73627233505249, -1.7226605415344238, 22.860471725463867, 
100, 245993689, -153.13446044921875, -79.11725616455078, -159.66868591308594, 9.887419700622559, -0.6743983030319214, -1.515268325805664, 5.946821689605713, -1.6357516050338745, 22.916030883789062, 
101, 246002022, -152.23040771484375, -79.01657104492188, -160.53797912597656, 9.92021656036377, -0.6787989735603333, -1.504312515258789, 5.99592399597168, -1.661032795906067, 22.92302131652832, 
102, 246010355, -151.13514709472656, -78.9005126953125, -161.57473754882812, 9.900182723999023, -0.6629557609558105, -1.5185809135437012, 5.899588584899902, -1.5310149192810059, 22.754966735839844, 
103, 246018688, -150.27476501464844, -78.79619598388672, -162.4012451171875, 9.874794960021973, -0.6454181671142578, -1.5327616930007935, 5.866444110870361, -1.5376231670379639, 22.64794921875, 
104, 246027021, -149.24649047851562, -78.67594146728516, -163.37110900878906, 9.872842788696289, -0.6399515271186829, -1.5213829278945923, 5.820287227630615, -1.5801173448562622, 22.484506607055664, 
105, 246035354, -148.43572998046875, -78.56901550292969, -164.14822387695312, 9.856035232543945, -0.6394538283348083, -1.5314165353775024, 5.797003269195557, -1.4726141691207886, 22.171831130981445, 
106, 246043687, -147.47067260742188, -78.44744110107422, -165.0536651611328, 9.87471866607666, -0.6323121786117554, -1.5131536722183228, 5.800845146179199, -1.42717444896698, 22.08978843688965, 
107, 246052020, -146.7032470703125, -78.33882141113281, -165.78709411621094, 9.861352920532227, -0.6441650390625, -1.4895538091659546, 5.798949718475342, -1.3351168632507324, 21.73625946044922, 
108, 246060353, -145.8103485107422, -78.21753692626953, -166.62205505371094, 9.859045028686523, -0.6274471879005432, -1.5059099197387695, 5.697005271911621, -1.3564536571502686, 21.373361587524414, 
109, 246068686, -145.09288024902344, -78.10830688476562, -167.30638122558594, 9.851347923278809, -0.6419636011123657, -1.4877227544784546, 5.632226467132568, -1.262244462966919, 21.094470977783203, 
110, 246077019, -144.26431274414062, -77.9880599975586, -168.07882690429688, 9.859025955200195, -0.5979353189468384, -1.5348329544067383, 5.513453960418701, -1.2523573637008667, 20.739511489868164, 
111, 246085352, -143.59881591796875, -77.88029479980469, -168.7114715576172, 9.83834457397461, -0.619862973690033, -1.539636492729187, 5.5306782722473145, -1.1266679763793945, 20.22113800048828, 
112, 246093685, -142.840087890625, -77.76348114013672, -169.41146850585938, 9.825130462646484, -0.6313022375106812, -1.5339986085891724, 5.544997692108154, -1.1593775749206543, 19.739309310913086, 
113, 246102018, -142.22804260253906, -77.65800476074219, -169.9902801513672, 9.833928108215332, -0.6153203248977661, -1.5173369646072388, 5.478976249694824, -1.074286937713623, 19.21312713623047, 
114, 246110351, -141.5364990234375, -77.54522705078125, -170.62525939941406, 9.813326835632324, -0.6032455563545227, -1.5143404006958008, 5.283079147338867, -1.093805193901062, 18.737194061279297, 
115, 246118684, -140.9755096435547, -77.44261932373047, -171.1544952392578, 9.814109802246094, -0.6066109538078308, -1.54414701461792, 5.21707010269165, -1.0139909982681274, 18.20305633544922, 
116, 246127017, -140.3521728515625, -77.33458709716797, -171.72303771972656, 9.82767391204834, -0.6040855646133423, -1.5122541189193726, 5.14090633392334, -1.1494135856628418, 17.59071159362793, 
117, 246135350, -139.84698486328125, -77.23615264892578, -172.19590759277344, 9.809751510620117, -0.590609610080719, -1.4965565204620361, 5.166532516479492, -1.0694713592529297, 16.92577362060547, 
